normalized_name,company_ids,original_names,fair_count,fair_names,same_fair_overlap,scenario,confidence,recommendation,duplicate_relation_count,country_ids,phones,websites,emails
akrikem kimya,2287|6192|22922,AKRIKEM KIMYA SAN TIC AS | AKRIKEM KIMYA SAN TIC AS | AKRİKEM KİMYA SAN.TİC.A.Ş.,3,AVRASYA PENCERE FUARI | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı | İstanbul Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,5363502954 | 8508336809,akrikem.com.tr,info@akrikem.com.tr
aktif yapistiricilar kimya,2288|18150|32362,AKTIF YAPISTIRICILAR VE KIMYA TIC. SAN. A.S | AKTIF YAPISTIRICILAR VE KIMYA TIC. SAN. A.S | AKTİF YAPİŞTİRİCİLAR VE KİMYA TİC. SAN. A.Ş,3,AVRASYA PENCERE FUARI | WoodTech | İntermob,False,A,REVIEW,Manual review suggested,0,1,5553103582 | 905403777,aktifas.com.tr,ank.info@aktifas.com.tr | info@aktifas.com.tr | satis@aktifas.com.tr
akturk dis,10233|10356|26230,AKTÜRK DIŞ TİC. LTD. ŞTİ. | AKTÜRK DIŞ TİC. LTD. ŞTİ. | AKTÜRK DIŞ TİC.LTD.ŞTİ.,2,Hostech | IBAKTECH,False,A,REVIEW,Manual review suggested,0,1,02124472999,winterhalter.com.tr,ersin.akturk@winterhalter.com.tr | info@akturkmutfak.com
al nalburiye hirdavat,6171|12871|22925,AL NALBURIYE HIRDAVAT TIC. VE SAN. LTD. STI. | AL NALBURIYE HIRDAVAT TIC. VE SAN. LTD. STI. | AL NALBURİYE HIRDAVAT TİC.VE SAN.LTD.ŞTİ.,3,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı | İstanbul Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,2122934131,al.com.tr,al@al.com.tr | al@alnalburiye.com | bilgi@al.com.tr | info@al.com.tr | teklif@alnalburiye.com
altek metal,16887|27470|30458,ALTEK METAL SAN. VE TİC. A.Ş. | ALTEK METAL SANAYİ VE TİCARET A.Ş. | ALTEK METAL SAN. VE TİC. A.Ş.,3,ALUEXPO | IDEF | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2123066060 | 902123066038,altekmetal.com | altekmetal.com.tr,aluminyum@altek.com.tr | engin.karabagli@altek.com.tr
anadolu isuzu otomotiv,3750|11491|27481,ANADOLU ISUZU OTOMOTIV SAN. VE TIC. A.S. | ANADOLU ISUZU OTOMOTİV SAN. VE TİC. A.Ş. | ANADOLU ISUZU OTOMOTİV SAN. VE TİC. A.Ş.,3,BusWorld | IDEF | KARAVANİST İstanbul,False,A,REVIEW,Manual review suggested,0,1,,,info@anadoluisuzu.com.tr | info@isuzu.com.tr | isuzu@isuzu.com.tr
apaydin metal urun,11239|23291|25549,APAYDIN METAL ÜRÜN. SAN. TİC. A.Ş. | APAYDIN METAL ÜRÜN.SAN.VE TIC.A.S. | APAYDIN METAL ÜRÜN.SAN.VE TİC.A.Ş.,3,MÜSİAD Expo Ticaret Fuarı | Wire - Tube Eurasia  | Yapı Fuarı İstanbul,False,A,REVIEW,Manual review suggested,0,1,3585141817,apaydingrupmetal.com.tr | apaydinmetal.com.tr,info@apaydingrupmetal.com | info@apaydinmetal.com.tr
arici makina gida ic dis,3432|25919|31313,ARICI MAKINA GIDA IÇ VE DIS TIC.LTD.STI. | ARICI MAKİNA GIDA İÇ VE DIŞ TİC. LTD. ŞTİ. | ARİCİ MAKİNA GİDA İÇ VE DİŞ TİC. LTD. ŞTİ.,3,Avrasya Ambalaj | Foteg İstanbul | KASTEXPO,False,A,REVIEW,Manual review suggested,0,1,2165409025 | 902165409025,aricimakina.com,info@aricimakina.com
arkat aluminyum,9234|30474|32990,ARKAT ALÜMINYUM SAN.TIC.A.S. | ARKAT ALUMİNYUM SAN TİC A.Ş.  | Arkat Aluminyum,3,ALUEXPO | EIF | SolarEx İstanbul Güneş Enerjisi & Teknolojileri Fuarı,False,A,REVIEW,Manual review suggested,0,1,2244110620 | 902244110620,arkataluminyum.com,finans@arkataluminyum.com | info@arkataluminyum.com | uretim@arkataluminyum.com
asas aluminyum,2389|29988|30476,ASAS ALÜMINYUM SANAYI VE TICARET A.S. | ASAŞ ALÜMİNYUM SAN. VE TİC. A.Ş. | ASAŞ ALÜMİNYUM SAN. VE TİC. A.Ş.,3,ALUEXPO | AVRASYA PENCERE FUARI | Eurasia Rail,False,A,REVIEW,Manual review suggested,0,1,2166800780 | 902166800780,asastr.com,asas@hs02.kep.tr | ethics@asastr.com | etik@asastr.com | hande.gurlek@asastr.com | info@aludes.com.tr | info@asastr.com | infor@aludes.com.tr | kvk@asastr.com
asbilek el aletleri,2415|18069|22334,ASBILEK EL ALETLERI SAN VE TIC LTD STI | ASBILEK EL ALETLERI SAN VE TIC LTD STI | ASBILEK EL ALETLERI SAN VE TIC LTD STI,3,AVRASYA PENCERE FUARI | Maktek Avrasya | WoodTech,False,A,REVIEW,Manual review suggested,0,1,2122540089 | 2165932850,asbilek.com | konigsaw.com,info@asbilek.com | y.emir@konigsaw.com
aselsan elektronik,16932|27533|33197,ASELSAN ELEKTRONİK SAN. VE TİC.A.Ş. | ASELSAN ELEKTRONİK SAN. TİC. A.Ş. | ASELSAN ELEKTRONİK SAN.TİC.A.Ş.,3,Expomed Eurasia - Medikal Fuarı | IDEF | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,3125921000 | 312592600,aselsan.com.tr,satinalma@aselsan.com.tr
avas metal,16956|27556|30479,AVAS METAL SANAYİ VE TİCARET A.Ş. | AVAS METAL SAN. TİC. A.Ş. | AVAS METAL SAN TİC AŞ,3,ALUEXPO | IDEF | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,3123848500 | 905425288514,avasmetal.com.tr,info@avasmetal.com.tr
aykut gida ambalaj,12932|25421|32614,AYKUT GIDA AMBALAJ SAN. VE TIC. LTD. STI. | AYKUT GIDA AMBALAJ SAN. VE TİC. LTD. ŞTİ. | AYKUT GİDA AMBALAJ SAN. VE TİC. LTD. ŞTİ.,3,Avrasya Ambalaj | Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,3244513300 | 903242344084,aykutambalaj.com.tr | bonabant.com,bilgi@aykutambalaj.com.tr | exportdirector@aykutgida.com.tr | info@aykutgida.com.tr | info@bonabant.com
azolab laboratuvar hizmetleri,4971|5093|20660,AZOLAB LABORATUVAR HIZMETLERI A.S. | AZOLAB LABORATUVAR HIZMETLERI A.S. | AZOLAB LABORATUVAR HİZMETLERİ A.Ş.,3,Zuchex | İstanbul Kırtasiye Ofis Fuarı | İstanbul Oyuncak Fuarı,False,A,REVIEW,Manual review suggested,0,1,2128558506 | 53122340,azolab.com.tr,info@azolab.com.tr | satis@azolab.com.tr
barlas sogutma,10382|18582|25932,BARLAS SOĞUTMA SAN. VE TİC. A. Ş. | BARLAS SOĞUTMA SAN. VE TIC A.Ş. | BARLAS SOĞUTMA SAN. VE TİC. A.Ş,3,Foteg İstanbul | IBAKTECH | World Food İstanbul ,False,A,REVIEW,Manual review suggested,0,1,02322575192 | 2322575192,info@barlas.com.tr,barlas@barlas.com.tr
basal teknik tekstil,11251|18303|29006,BASAL TEKNİK TEKSTİL SAN. VE TİC. A.Ş. | BASAL TEKNIK TEKSTIL SAN. VE TIC.A.S. | BASAL TEKNİK TEKSTİL,3,HOMETEX | Yapı Fuarı İstanbul | İntermob,False,A,REVIEW,Manual review suggested,0,1,,basal.com.tr,info@basal.com.tr | pazarlama@kisbu.com
base metal,401|24546|30485,BASE METAL | BASE METAL | BASE METAL TİCARET VE SANAYİ A.Ş.,3,ALUEXPO | Expomaritt Exposhipping İstanbul | ISK-SODEX,False,A,REVIEW,Manual review suggested,0,1,2166887640411 | 902166887640,base-metal.com.tr,eacar@base-metal.com.tr | info@base-metal.com.tr
baykal rezistans,736|19720|30486,BAYKAL REZISTANS | BAYKAL REZISTANS | BAYKAL REZİSTANS SAN. VE TİC. LTD. ŞTİ.,3,ALUEXPO | Ankiros | ISK-SODEX,False,A,REVIEW,Manual review suggested,0,1,2122445213 | 905326964005,baykalrezistans.com,info@baykalrezistans.com | satis@baykalrezistans.com
birikim pilleri batarya teknolojileri,5724|17004|22961,BIRIKIM PILLERI BATARYA TEKNOLOJILERI A.S. | BİRİKİM PİLLERİ BATARYA TEKNOLOJİLERİ ANONİM ŞİRKETİ | BİRİKİM PİLLERİ BATARYA SAN. TEKNOLOJİLERİ A.Ş.,3,Expomed Eurasia - Medikal Fuarı | Saha Expo | İstanbul Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,21662960 | 2166299060,birikimpilleri.com,info@birikimpilleri.com
borusan makina guc sistemleri,3141|9061|27621,BORUSAN MAKİNA VE GÜÇ SİSTEMLERİ SAN. VE TİC. | Borusan Makina ve Güç Sistemleri San.ve Tic.A.Ş   | BORUSAN MAKİNA VE GÜÇ SİSTEMLERİ SAN. VE TİC. A.Ş.,4,Enerjisini Üreten Fabrikalar Zirvesi ve Sergisi | Eurasia Rail | ICCI - Enerji ve Çevre Fuarı | IDEF,False,A,REVIEW,Manual review suggested,0,1,4441228,borusan.com | borusancat.com,coz@borusan.com | iletisim@borusan.com | info@borusan.com | info@borusancat.com | infoaz@borusancat.com | kileti@borusan.com | yguner@borusan.com
bsa makine insaat bilgisayar,2309|21353|32373,BSA MAKINE INSAAT VE BILGISAYAR TIC LTD STI | BSA MAKINE INSAAT VE BILGISAYAR TIC LTD STI | BSA MAKİNE İNŞAAT VE BİLGİSAYAR TİC LTD ŞTİ,3,AVRASYA PENCERE FUARI | Maktek Avrasya | WoodTech,False,A,REVIEW,Manual review suggested,0,1,2163058219 | 905444125862,bsayazilim.com.tr,info@bsayazilim.com.tr
burtek kayis mak yed par,2139|22903|32410,BURTEK KAYIS MAK. YED. PAR. SAN. TIC. A.S. | BURTEK KAYIS MAK. YED. PAR. SAN. TIC. A.S. | BURTEK KAYIŞ MAK. YED. PAR. SAN. TİC. A.Ş.,3,AVRASYA CAM FUARI | AVRASYA KAPI FUARI | AVRASYA PENCERE FUARI,False,A,REVIEW,Manual review suggested,0,1,5422711316 | 5436515336 | 902242716710,bur-tek.com | burtekkayis.com,burtek@bur-tek.com | info@burtekkayis.com
buyuksoy bayrak semsiye,1042|18393|22485,BÜYÜKSOY BAYRAK VE ŞEMSİYE SAN. VE TİC. A. Ş. | Büyüksoy Bayrak ve Şemsiye San. Tic. A.Ş. | BÜYÜKSOY BAYRAK VE SEMSIYE SAN. TIC. A.S.,4,Promo Gift İstanbul | Promosyon Show | R+T Turkey | Sign İstanbul,False,A,REVIEW,Manual review suggested,0,1,2124445432 | 5494535362,,info@buyuksoy.com.tr
bwf endustri filtreleri teknik kece,19391|25786|30498,BWF ENDÜSTRI FILTRELERI VE TEKNIK KEÇE  LTD. STI. | BWF Endüstri Filtreleri ve Teknik Keçe Ltd. Şti. | BWF ENDÜSTRİ FİLTRELERİ VE TEKNİK KEÇE  LTD. ŞTİ.,3,ALUEXPO | Ankiros | IFAT Eurasia 2025,False,A,REVIEW,Manual review suggested,0,1,902328537340,bwf-group.com,gizem.ozkan@bwf-envirotec.com.tr | info@bwf-envirotec.com.tr | info@bwf-envirotec.de
caliskan canta,6205|22980|30916,ÇALISKAN ÇANTA SAN. VE TIC. LTD. STI. | ÇALIŞKAN ÇANTA SAN.VE TİC.LTD. ŞTİ. | ÇALIŞKAN ÇANTA SAN.VE TİC.LTD.ŞTİ.,3,Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı | Promosyon Show | İstanbul Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,5073776455,caliskancanta.com,bilgi@caliskancanta.com | destek@caliskancanta.com | info@caliskancanta.com | returns@mina.com
cargill tarim gida,10406|24918|34131,CARGILL TARIM VE GIDA SAN. TİC. A. Ş. | CARGILL TARIM VE GIDA SAN. TİC. A.Ş. | CARGILL TARIM VE GIDA SAN. TİC. A.Ş.,3,Adhesives and Bonding Eurasia | Electricity Eurasia | IBAKTECH,False,A,REVIEW,Manual review suggested,0,1,,,bahrom_torebey@cargill.com | cargill_turkey@cargill.com | demokan_konyaligil@cargill.com | info@cargill.com.tr | ongul_aras@cargill.com
cetinkaya metal,837|17048|27694,ÇETINKAYA METAL | ÇETİNKAYA METAL TİC. A.Ş. | ÇETİNKAYA METAL TİCARET A.Ş.,3,IDEF | METAL EXPO EURASIA İSTANBUL | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2126163510,cetinkayametal.com.tr,ali@cetinkaya-group.com | bulent@cetinkayametal.com.tr | cetinkayametal@cetinkaya-group.com | furkan@cetinkayametal.com.tr | kasim@cetinkayametal.com.tr | murat@cetinkayametal.com.tr | nurhak@cetinkayametal.com.tr | veysi@cetinkayametal.com.tr
civtec civata,6211|12943|17057,CIVTEC CIVATA A.S. | CIVTEC CIVATA A.S. | CİVTEC CIVATA A.Ş.,3,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2128612800,cetin.com.tr | civtec.com.tr | civteccivata.com.tr,cetin@cetin.com.tr | info@civtec.com.tr | info@civteccivata.com.tr
detro healthcare kimya,5763|13846|25212,DETRO HEALTHCARE KIMYA SAN. A.S. | DETRO HEALTHCARE KİMYA A.Ş. | DETRO HEALTHCARE KİMYA SAN.A.Ş.,3,Expomed Eurasia - Medikal Fuarı | IDEX İSTANBUL | VIV SELECT TÜRKİYE,False,A,REVIEW,Manual review suggested,0,1,2126597762 | 5395149391,detrox.com.tr,info@detrox.com.tr | international@detrox.com.tr
dogus dokum malzemeleri,3444|19467|30520,DOGUS DÖKÜM MALZEMELERI A.S.  | DOGUS DÖKÜM MALZEMELERI A.S. | DOĞUŞ DÖKÜM MALZEMELERİ A.Ş.,3,ALUEXPO | Ankiros | KASTEXPO,False,A,REVIEW,Manual review suggested,0,1,4442881 | 904442881,dogusmetal.com,info@dogusmetal.com
ege plasmak makine,11202|25711|32765,EGE PLASMAK MAKİNE SAN. TİC. LTD. ŞTİ. | EGE PLASMAK MAKİNE SANAYİ TİCARET LTD. ŞTİ. | EGE PLASMAK MAKİNE SANAYİ TİCARET LTD. ŞTİ.,3,Aysaf Ayakkabı Yan Sanayi Fuarı | Plast Eurasia İstanbul | RePlast Eurasia,False,A,REVIEW,Manual review suggested,0,1,5527450336 | 905527450336,egeplasmak.com,info@egeplasmak.com
elba bant,22866|30208|32518,ELBA BANT SAN VE TIC A.S. | ELBA BANT SAN VE TiC A.Ş. | ELBA BANT SAN VE TİC A.Ş.,3,AVRASYA KAPI FUARI | AVRASYA PENCERE FUARI | İntermob,False,A,REVIEW,Manual review suggested,0,1,5555555555 | 902122709380 | 905534289919,elbabant.com,elba@elbabant.com
elite sandalye ith ihr,4918|24233|26311,ELITE SANDALYE ITH. IHR. SAN. VE TIC. LTD. STI. | ELİTE SANDALYE İTH. İHR. SAN. VE TİC. LTD. ŞTİ. | ELİTE SANDALYE İTH. İHR. SAN. VE TİC. LTD. ŞTİ.,2,Hostech | İstanbul Mobilya Fuarı,False,A,REVIEW,Manual review suggested,0,1,02163873458 | 5342600858,elitesandalye.com,info@elitesandalye.com | satis@elitesandalye.com
erensoy gida ambalaj makinalari,2545|14714|32630,ERENSOY GIDA VE AMBALAJ MAKINALARI SAN. VE TIC. LTD. STI. | ERENSOY GIDA VE AMBALAJ MAKINALARI SANAYI VE TICARET LIMITED SIRKETI | ERENSOY GİDA VE AMBALAJ MAKİNALARİ SAN. VE TİC. LTD. ŞTİ.,3,Avrasya Ambalaj | Beauty Eurasia | Plast Eurasia İstanbul,False,A,REVIEW,Manual review suggested,0,1,2163736769 | 902163736769,erensoy.com,info@erensoy.com
erisler gida,18681|23321|35119,ERIŞLER GIDA SANAYI VE TICARET A.Ş | ERISLER GIDA SAN.VE TIC.AS | ERİŞLER GIDA SAN. VE TİC. A.Ş.,3,Helal Expo | MÜSİAD Expo Ticaret Fuarı | World Food İstanbul ,False,A,REVIEW,Manual review suggested,0,1,4443747,erislergida.com.tr,info@erislergida.com.tr | suleyman.demir@erisflourmills.com
eruslu tekstil,24101|31335|31464,ERUSLU TEKSTİL SAN. VE TİC. A.Ş. | ERUSLU TEKSTİL SAN. VE TİC. A.Ş. | ERUSLU TEKSTİL SAN. VE TİC. A.Ş.,3,Avrasya Ambalaj | CFE - Carpet and Flooring Expo | Uluslararası İstanbul İplik Fuarı,False,A,REVIEW,Manual review suggested,0,1,3423379630 | 903423375045 | 903423379630,eruslustretch.com | eruslutekstil.com,eruslu@eruslutekstil.com | info@eruslustretch.com | info@eruslutekstil.com
evada tekstil dis,4919|24274|33873,EVADA TEKSTIL DIS TIC.LTD.STI | EVADA TEKSTİL DIŞ TİC.LTD.ŞTİ | Evada Tekstil Dış Ticaret Limited Şirketi,2,UNICERA İstanbul | İstanbul Mobilya Fuarı,False,A,REVIEW,Manual review suggested,0,1,02163136000 | 2163136000,evistanbul.com,evist@evistanbul.com | kontak@evistanbul.com
fami makina,14971|25972|32636,FAMİ MAKİNA | FAMİ MAKİNA SAN. VE TİC. LTD. ŞTİ. | FAMİ MAKİNA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,3,Avrasya Ambalaj | F İSTANBUL | Foteg İstanbul,False,A,REVIEW,Manual review suggested,0,1,05050775589 | 902244585253,famimakina.com,info@famimakina.com
fetas ic dis,17190|19482|20797,FETAŞ İÇ VE DIŞ TİC. SAN. A.Ş. | FETAS IÇ VE DIS TICARET SANAYI A.S. | FETAŞ İÇ VE DIŞ TİC. SAN. A.Ş.,3,Ankiros | Saha Expo | Zuchex,False,A,REVIEW,Manual review suggested,0,1,2163643401 | 2163649047,fetas.com | ftsgroup.com.tr,info@fetasmetalurji.com | info@ftsgroup.com.tr
fliqa is ekipmanlari,6182|17194|23017,FLIQA IS EKIPMANLARI SANAYI VE TICARET ANONIM SIRKETI | Fliqa İş Ekipmanları San ve Tic A.Ş. | FLİQA İŞ EKİPMANLARI SAN. TİC.A.Ş.,3,Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı | Saha Expo | İstanbul Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,8503075000,fliqa.com | fliqa.com.tr,ecommerce@fliqa.com | info@fliqa.com
flokser kimya,1429|17195|34737,FLOKSER KİMYA SAN. VE TİC. A.Ş. | FLOKSER KİMYA SANAYİ VE TİCARET A.Ş. | FLOKSER KIMYA SAN. TIC. A.S.,3,Adhesives and Bonding Eurasia | Aysaf Ayakkabı Yan Sanayi Fuarı | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2129126900,flokserkimya.com.tr,info@flokserkimya.com.tr | sales@flokserkimya.com.tr | trade@flokserkimya.com.tr.
formet metal cam,3966|5267|20804,FORMET METAL VE CAM SAN. A.S. | FORMET METAL VE CAM SANAYİ A.Ş. | FORMET METAL VE CAM SAN. A.Ş.,3,HOST Istanbul Fuarı | Zuchex | İstanbul Mobilya Fuarı,False,A,REVIEW,Manual review suggested,0,1,3523213708 | 3525030055,formetcelikkapi.com.tr | formethome.com,export@formethome.com | info@flatelli.com | info@formetcelikkapi.com.tr
friterm termik cihazlar,9074|17201|25983,Friterm Termik Cihazlar San.ve Tic.A.Ş  | FRİTERM TERMİK CİHAZLAR SAN. VE TİC. A.Ş. | FRİTERM TERMİK CİHAZLAR SAN.TİC. A.Ş.,3,Foteg İstanbul | ICCI - Enerji ve Çevre Fuarı | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2163941282 | 902163941282,friterm.com,info@friterm.com
global civi metal,12894|25447|32377,GLOBAL ÇIVI METAL SANAYI TICARET ANONIM SIRKETI | GLOBAL ÇİVİ METAL SANAYİ TİCARET ANONİM ŞİRKETİ | GLOBAL ÇİVİ METAL SANAYİ TİCARET ANONİM ŞİRKETİ,3,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı | WoodTech,False,A,REVIEW,Manual review suggested,0,1,5356960405 | 905356960405,globalcivi.com,info@globalcivi.com
gunes tel cekme,14425|26137|30169,GÜNEŞ TEL ÇEKME | GÜNEŞ TEL ÇEKME SAN. VE TİC.A.Ş. | GÜNEŞ TEL ÇEKME SAN. VE TİC. A. Ş.,3,WIN EURASIA | Wire - Tube Eurasia  | Zuchex,False,A,REVIEW,Manual review suggested,0,1,2126120330 | 5351097163,gunestel.com | gunestel.com.tr,info@gunestel.com
guzman polymers hammadde,2422|11327|22542,GUZMAN POLYMERS  HAMMADDE TIC. LTD. STI. | GUZMAN POLYMERS HAMMADDE TİC. LTD. ŞTİ. | GUZMAN POLYMERS HAMMADDE TICARET LTD. STI.,4,Plast Eurasia İstanbul | Promo Gift İstanbul | Sign İstanbul | Yapı Fuarı İstanbul,False,A,REVIEW,Manual review suggested,0,1,2165758549,guzmanpolymers.com | guzmanpolymers.com.tr,atcliente@guzmanglobal.com | dpo@guzmanglobal.com | gpht@guzmanpolymers.com | info@guzmanpolymers.com
hascelik kablo,21595|24943|32257,Hasçelik Kablo | HASÇELİK KABLO SAN. VE TİC. A.Ş.  | HASÇELİK KABLO,2,A-TECH | Electricity Eurasia,False,A,REVIEW,Manual review suggested,0,1,,hascelikkablo.com.tr,ayakici@hascelik.com.tr | hascelikkablo@hs01.kep.tr | iavci@hascelik.com.tr | info@hascelik.com.tr | kablo@hascelik.com.tr | satis-fiber@hascelik.com.tr
hidropar hareket kontrol teknolojileri merkezi,3236|17261|23482,Hidropar Hareket Kontrol Teknolojileri Merkezi San. ve Tic. | HİDROPAR HAREKET KONTROL TEKNOLOJİLERİ MERKEZİ SAN. TİC. A.Ş. | HIDROPAR HAREKET KONTROL TEKNOLOJILERI MERKEZI SAN. TIC. A.S.,3,Plast Eurasia İstanbul | Robot Yatırımları Zirvesi ve Sergisi | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,2626438411 | 4444580,hktm.com.tr,info@hktm.com.tr
ikas teknoloji,23695|26617|28833,İKAS TEKNOLOJİ A.Ş. | İKAS TEKNOLOJİ A.Ş. | İKAS TEKNOLOJİ,3,HOMETEX | HOST Istanbul Fuarı | Zuchex,False,A,REVIEW,Manual review suggested,0,1,8502551839 | 908502551839,ikas.com,destek@ikas.com
ilka kagit ambalaj,11006|13142|26010,İLKA KAĞIT AMBALAJ SAN. VE TİC. A.Ş. | iLKA KAĞIT AMBALAJ A.Ş. | İLKA KAĞIT AMBALAJ SAN. VE TİC. A.Ş.,3,Foteg İstanbul | Maden Türkiye Uluslararası Madencilik Fuarı | Paintistanbul & TURKCOAT ,False,A,REVIEW,Manual review suggested,0,1,908507567123,ilkaambalaj.com,info@ilka1ambalaj.com | info@ilkaambalaj.com
istweld hirdavat,12967|22876|25455,ISTWELD HIRDAVAT TIC. LTD. STI. | ISTWELD HIRDAVAT TIC. LTD. STI. | İSTWELD HIRDAVAT TİC. LTD. ŞTİ.,3,AVRASYA KAPI FUARI | Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,5316629353 | 5321111509,istweld.com,info@istweld.com
kabalcioglu ith ihr ins,21889|31138|31474,KABALCIOGLU ITH. IHR. INS. SAN. VE TIC. LTD. STI. | KABALCİOĞLU İTH. İHR. İNŞ. SAN. VE TiC. LTD. ŞTi. | KABALCİOĞLU İTH. İHR. İNŞ. SAN. VE TİC. LTD. ŞTİ.,3,Avrasya Ambalaj | CFE - Carpet and Flooring Expo | Plast Eurasia İstanbul,False,A,REVIEW,Manual review suggested,0,1,3423570099 | 903423570099,kabalcioglu.com,info@kabalcioglu.com | sales@kabalcioglu.com | talep@kabalcioglu.com
kablo tel dunyasi,23211|24998|32261,Kablo Tel Dünyasi | KABLO TEL DÜNYASI | KABLO TEL DÜNYASI,3,A-TECH | Electricity Eurasia | Solar Storage,False,A,REVIEW,Manual review suggested,0,1,,kabloteldunyasi.com,abagibala@hotmail.com | altan@kabloteldunyasi.com | grafik@kabloteldunyasi.com | hakan.tanis@panchemicals.com.tr | info@kabloteldunyasi.com | rahmi@kabloteldunyasi.com | serdar@kabloteldunyasi.com | turkiye@efectis.com
kale kilit kalip,6240|22877|32539,KALE KILIT VE KALIP SANAYI AS | KALE KILIT VE KALIP SANAYI AS | KALE KİLİT VE KALIP SANAYİ AŞ,3,AVRASYA KAPI FUARI | AVRASYA PENCERE FUARI | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,21270580 | 2127058000 | 902127058000,kalekilit.com.tr,info@kalekilit.com.tr
karakoyunlu group dis,17325|19762|27999,KARAKOYUNLU GROUP DIŞ TİC. VE SAN. A.Ş. | KARAKOYUNLU GROUP DIS TIC. SAN. A.S. | KARAKOYUNLU GROUP DIŞ TİCARET VE SANAYİ ANONİM ŞİRKETİ,3,Ankiros | IDEF | Saha Expo,False,A,REVIEW,Manual review suggested,0,1,3125115105,tmcpowdermetal.com.tr,info@tmcpowdermetal.com.tr | tugbay.ataman@karakoyunlu.com.tr
kardesler oyuncak hediyelik esya reklam org,5045|5140|26635,KARDESLER OYUNCAK HEDIYELIK ESYA REKLAM VE ORG. SAN. TIC. LTD. STI. | KARDESLER OYUNCAK HEDIYELIK ESYA REKLAM VE ORG. SAN. TIC. LTD. STI. | KARDEŞLER OYUNCAK HEDİYELİK EŞYA REKLAM VE ORG. SAN. TİC. LTD. ŞTİ.,3,Zuchex | İstanbul Kırtasiye Ofis Fuarı | İstanbul Oyuncak Fuarı,False,A,REVIEW,Manual review suggested,0,1,5428916154,http | kardesleroyuncak.com,bolatsahin@hotmail.com | export@kardesleroyuncak.com | info@ruzgargulu.com.tr | kardesleroyuncak@gmail.com
kastamonu plastik,5304|20884|24405,KASTAMONU PLASTİK SAN. VE TİC. LTD. ŞTİ. | KASTAMONU PLASTİK SAN. VE TİC. LTD. ŞTİ. | KASTAMONU PLASTİK SAN VE TİC LTD ŞTİ,3,HOST Istanbul Fuarı | Zuchex | İstanbul Mobilya Fuarı,False,A,REVIEW,Manual review suggested,0,1,2126763905,kastamonuplastik.com | kastamonuplastik.com.tr,info@kastamonuplastik.com.tr | sales@kastamonuplastik.com.tr
kavi ayakkabi,12970|23054|26118,KAVI AYAKKABI SANAYI VE TICARET A.S. | KAVİ AYAKKABI SAN.TİC.A.Ş. | KAVİ AYAKKABI SANAYİ VE TİCARET A.Ş.,3,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı | İstanbul Hırdavat Fuarı,False,A,REVIEW,Manual review suggested,0,1,2128439887,kaviayakkabi.com | kaviayakkabi.com.tr,info@kaviayakkabi.com.tr
kesimoglu tekstil,4226|20892|32461,KESIMOGLU TEKSTIL LTD STI | KESİMOĞLU TEKSTİL LTD. ŞTİ. | KESİMOĞLU TEKSTİL LTD ŞTİ,3,CFE - Carpet and Flooring Expo | Zuchex | İstanbul Mobilya Fuarı,False,A,REVIEW,Manual review suggested,0,1,2125260182 | 2125275859 | 905535066195,ipekcehome.com | kesimoglu.com | kesimoglu.com.tr,info@kesimoglu.com
