normalized_name,company_ids,original_names,fair_count,fair_names,same_fair_overlap,scenario,confidence,recommendation,duplicate_relation_count,country_ids,phones,websites,emails
ulutas ic dis,1867|31491,ULUTAS IÇ VE DIS TIC. LTD.STI | ULUTAŞ İÇ VE DİŞ TİC. LTD.ŞTİ,1,CFE - Carpet and Flooring Expo,True,B,RISK,Manual review or relation dedupe,0,1,5031510 | 903425031510,ulutas-carpet.com,info@ulutas-carpet.com | muhasebe@ulutas-carpet.com
unaldi medikal,14237|29318,ÜNALDI MEDİKAL TİC. VE SAN. LTD. ŞTİ. | ÜNALDI MEDİKAL,1,IDEX İSTANBUL,True,B,RISK,Manual review or relation dedupe,0,1,2126213271,unaldimedikal.com.tr,bulent@unaldimedikal.com.tr | info@unaldimedikal.com.tr
uncumed dis malzemeleri,14230|29314,UNCUMED DİŞ MALZEMELERİ TİC. LTD. ŞTİ. | UNCUMED DİŞ MALZEMELERİ,1,IDEX İSTANBUL,True,B,RISK,Manual review or relation dedupe,0,1,3423606707,uncumed.com,info@uncumed.com
unimed tibbi analitik cihazlar,14231|14233,UNIMED TIBBİ VE ANALİTİK CİHAZLAR SAN. VE TİC. LTD. ŞTİ. | UNİMED TIBBI VE ANALİTİK CİHAZLAR SAN. VE TİC. LTD ŞTİ.,1,IDEX İSTANBUL,True,B,RISK,Manual review or relation dedupe,0,1,,unimedltd.com,info@unimedltd.com | naciye@unimedltd.com | unimed@unimedltd.com
vandewiele nv,23683|31492,VANDEWIELE NV | VANDEWİELE NV,1,CFE - Carpet and Flooring Expo,True,B,RISK,Manual review or relation dedupe,0,1,3256243211,vandewiele.com,info@digitalpulse.be | info@vandewiele.com | istanbul@vandewiele.com
vezirsah hali mobilya paz ith ihr,23685|32485,VEZİRŞAH HALI MOBİLYA SAN. TİC. PAZ. İTH. İHR. A.Ş. | VEZİRŞAH HALİ MOBİLYA SAN. TİC. PAZ. İTH. İHR. A.Ş.,1,CFE - Carpet and Flooring Expo,True,B,RISK,Manual review or relation dedupe,0,1,905539098699,vezirsah.com,info@vezirsah.com | siparis@vezirsah.com
vip ahmet ev mutfak gerecleri,5417|23718,VIP AHMET EV VE MUTFAK GEREÇLERI ITHALAT IHRACAT A.S. | VİP AHMET EV VE MUTFAK GEREÇLERİ İTHALAT İHRACAT A.Ş.,1,HOST Istanbul Fuarı,True,B,RISK,Manual review or relation dedupe,0,1,8508889999 | 908508889999,vipahmet.com.tr,info@vipahmet.com.tr
vira dijital baski urunleri,22687|22689,VIRA DIJITAL BASKI ÜRÜNLERI TICARET VE SANAYI LTD. STI. | VİRA DİJİTAL BASKI ÜRÜNLERİ TİCARET VE SANAYİ LTD. ŞTİ.,2,Promo Gift İstanbul | Sign İstanbul,True,B,RISK,Manual review or relation dedupe,0,1,,,info@viradijital.com | muhasebe@viradijital.com
vital hali,1891|32486,VITAL HALI SANAYI VE TICARET ANONIM SIRKETI | VİTAL HALİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,1,CFE - Carpet and Flooring Expo,True,B,RISK,Manual review or relation dedupe,0,1,905421302527,vitalrugs.com,info@vitalcarpet.com | sales@vitalrugs.com
vitrosens biyoteknoloji,6036|27028,VITROSENS BIYOTEKNOLOJI LTD. STI. | VİTROSENS BİYOTEKNOLOJİ ANONİM ŞİRKETİ,1,Expomed Eurasia - Medikal Fuarı,True,B,RISK,Manual review or relation dedupe,0,1,2167844101,vitrosens.com,info@vitrosens.com
voltaj elektrikli cihazlar,20783|30140,VOLTAJ ELEKTRİKLİ CİHAZLAR SAN. VE TİC. LTD. ŞTİ.   | VOLTAJ ELEKTRİKLİ CİHAZLAR LTD. ŞTİ.,1,Zuchex,True,B,RISK,Manual review or relation dedupe,0,1,8508882088,e-teba.com | eteba.com,info@voltaj.com.tr | voltajmuhasebe@gmail.com
vulcan teknoloji,14254|29327,VULCAN TEKNOLOJİ SANAYİ VE TİC. LTD. ŞTİ. | VULCAN TEKNOLOJİ,1,IDEX İSTANBUL,True,B,RISK,Manual review or relation dedupe,0,1,2164660085,vulcan-3d.com,info@venea3d.com | info@vulcan-3d.com
w h dental,14255|29328,W H DENTAL TİC. LTD. ŞTİ. | W&H DENTAL,1,IDEX İSTANBUL,True,B,RISK,Manual review or relation dedupe,0,1,2165058840,wh.com,office.tr@wh.com
wenzhou dingcheng electronic technology co,12378|27403,"WENZHOU DINGCHENG ELECTRONIC TECHNOLOGY CO.,LTD | WENZHOU DINGCHENG ELECTRONIC TECHNOLOGY CO., LTD",1,Automechanika İstanbul,True,B,RISK,Manual review or relation dedupe,0,1,,wzdingcheng.com,yanyi@wzdingcheng.com
wenzhou osmark sensor co,12236|27322,"Wenzhou Osmark Sensor Co.,Ltd. | WENZHOU OSMARK SENSÖR CO.,LTD.",1,Automechanika İstanbul,True,B,RISK,Manual review or relation dedupe,0,1,,osmark.com.cn,sale@osmark.com.cn
winland toroslular cam balkon yapi sist,2378|32556,WINLAND TOROSLULAR CAM BALKON VE YAPI SIST SAN TIC LTD STI | WİNLAND TOROSLULAR CAM BALKON VE YAPI SİST SAN TİC LTD ŞTİ,1,AVRASYA PENCERE FUARI,True,B,RISK,Manual review or relation dedupe,0,1,31239527 | 3123952790,winland.com.tr,info@winland.com.tr
wittmann battenfeld plastik mak,2452|31109,WITTMANN BATTENFELD PLASTIK MAK. LTD. STI. | WİTTMANN BATTENFELD PLASTiK MAK. LTD. ŞTi.,1,Plast Eurasia İstanbul,True,B,RISK,Manual review or relation dedupe,0,1,2165509314 | 902165509314,wittmann-group.com,info.tr@wittmann-group.com
yagmurpen pvc yapi elemanlari,3428|32557,YAGMURPEN PVC YAPI ELEMANLARI SANAYI VE TICARET AS | YAĞMURPEN PVC YAPI ELEMANLARI SANAYİ VE TİCARET AŞ,1,AVRASYA PENCERE FUARI,True,B,RISK,Manual review or relation dedupe,0,1,905345790581,yagmurpen.com,info@yagmurpen.com
yaren hali tekstil,1870|31495,YAREN HALI TEKSTIL SAN. TIC. LTD.STI. | YAREN HALİ TEKSTİL SAN. TİC. LTD.ŞTİ.,1,CFE - Carpet and Flooring Expo,True,B,RISK,Manual review or relation dedupe,0,1,3423379811 | 903423379811,yarencarpet.com,info@yarencarpet.com | yarenhali@hs02.kep.tr
zen tek makina kalip plastik,21203|26782,ZEN TEK MAKİNA KALIP VE PLASTİK SAN. TİC. LTD. ŞTİ. | ZEN-TEK MAKİNA KALIP VE PLASTİK SAN. TİC. LTD. ŞTİ.,1,Zuchex,True,B,RISK,Manual review or relation dedupe,0,1,3585142355,zentekmakina.com,info@zentekmakina.com
zhejiang daming refrigeration technology co,711|32330,"ZHEJIANG DAMING REFRIGERATION TECHNOLOGY CO., LTD. | ZHEJİANG DAMİNG REFRİGERATİON TECHNOLOGY CO., LTD.",1,ISK-SODEX,True,B,RISK,Manual review or relation dedupe,0,1,8657583509662 | 8657583509712,dm-compressor.com,sales@dm-compressor.com
zorel tekstil,8718|29036,ZOREL TEKSTIL LTD STI | ZOREL TEKSTİL,1,HOMETEX,True,B,RISK,Manual review or relation dedupe,0,1,,zoreltekstil.com.tr,vakcay@zoreltekstil.com.tr
